cohort,anchor_seed,explorer_seeds,group,episode_seed,step,agent_index,role,explorer_disagreement_js,pairwise_explorer_js,centroid_anchor_tv,centroid_anchor_js,candidate_signal
A,71015,71015|71011|71012,F0,880103,119,1,1,0.22922945022583008,0.45091208815574646,0.9736316800117493,0.6334351301193237,False
A,71015,71015|71011|71012,F0,880103,119,2,2,0.334670752286911,0.554840624332428,0.9914839267730713,0.6802269220352173,False
A,71015,71015|71011|71012,TE,880200,0,0,0,0.19457589089870453,0.3610018789768219,0.8660550713539124,0.5244565010070801,False
A,71015,71015|71011|71012,TE,880200,0,1,1,0.21252644062042236,0.4201078414916992,0.8995087146759033,0.5520526170730591,False
A,71015,71015|71011|71012,TE,880200,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,TE,880200,27,0,0,0.13980191946029663,0.31922057271003723,0.9520346522331238,0.6146975755691528,False
A,71015,71015|71011|71012,TE,880200,27,1,1,0.22635328769683838,0.44321107864379883,0.9356470108032227,0.5982784628868103,False
A,71015,71015|71011|71012,TE,880200,27,2,2,0.3534523546695709,0.45094361901283264,0.9782527685165405,0.6615861654281616,False
A,71015,71015|71011|71012,TE,880200,43,0,0,0.15468408167362213,0.33042147755622864,0.9394820332527161,0.6002880334854126,False
A,71015,71015|71011|71012,TE,880200,43,1,1,0.24394981563091278,0.47162747383117676,0.973690390586853,0.6304232478141785,False
A,71015,71015|71011|71012,TE,880200,43,2,2,0.30833932757377625,0.5155191421508789,0.9930063486099243,0.6816180348396301,False
A,71015,71015|71011|71012,TE,880200,59,0,0,0.16084818542003632,0.3233772814273834,0.9301813840866089,0.5949527621269226,False
A,71015,71015|71011|71012,TE,880200,59,1,1,0.24229402840137482,0.4719867408275604,0.9742498397827148,0.6311365365982056,False
A,71015,71015|71011|71012,TE,880200,59,2,2,0.3148559331893921,0.5249159336090088,0.9927048683166504,0.6813752055168152,False
A,71015,71015|71011|71012,TE,880200,79,0,0,0.16908752918243408,0.3333035409450531,0.9209822416305542,0.5919193029403687,False
A,71015,71015|71011|71012,TE,880200,79,1,1,0.23580951988697052,0.46784350275993347,0.9746610522270203,0.6312873363494873,False
A,71015,71015|71011|71012,TE,880200,79,2,2,0.3222297728061676,0.5349648594856262,0.992318332195282,0.6810773611068726,False
A,71015,71015|71011|71012,TE,880200,119,0,0,0.09569504857063293,0.18805663287639618,0.9758312106132507,0.6339079141616821,False
A,71015,71015|71011|71012,TE,880200,119,1,1,0.22687411308288574,0.44198736548423767,0.9800370931625366,0.6470661163330078,False
A,71015,71015|71011|71012,TE,880200,119,2,2,0.34903374314308167,0.4754219055175781,0.9938947558403015,0.6818076968193054,False
A,71015,71015|71011|71012,TE,880201,0,0,0,0.19065962731838226,0.3526484966278076,0.8947293162345886,0.5222787857055664,False
A,71015,71015|71011|71012,TE,880201,0,1,1,0.19574368000030518,0.3898286521434784,0.9088108539581299,0.5639050006866455,False
A,71015,71015|71011|71012,TE,880201,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,TE,880201,27,0,0,0.1536615639925003,0.324034184217453,0.952157735824585,0.6168746948242188,False
A,71015,71015|71011|71012,TE,880201,27,1,1,0.1993570327758789,0.3970836400985718,0.9197461009025574,0.5994687676429749,False
A,71015,71015|71011|71012,TE,880201,27,2,2,0.3766289949417114,0.4442112445831299,0.9861549139022827,0.6720747351646423,False
A,71015,71015|71011|71012,TE,880201,43,0,0,0.17385172843933105,0.3446826934814453,0.9382178783416748,0.6005768179893494,False
A,71015,71015|71011|71012,TE,880201,43,1,1,0.22622133791446686,0.44852814078330994,0.9795808792114258,0.6414439678192139,False
A,71015,71015|71011|71012,TE,880201,43,2,2,0.30854901671409607,0.5180625915527344,0.9930164217948914,0.6815710067749023,False
A,71015,71015|71011|71012,TE,880201,59,0,0,0.17914114892482758,0.33366021513938904,0.9293235540390015,0.5952432155609131,False
A,71015,71015|71011|71012,TE,880201,59,1,1,0.22328047454357147,0.44712185859680176,0.9801747798919678,0.6427410840988159,False
A,71015,71015|71011|71012,TE,880201,59,2,2,0.31510159373283386,0.5274160504341125,0.9927161335945129,0.6813259720802307,False
A,71015,71015|71011|71012,TE,880201,79,0,0,0.19117945432662964,0.3483750820159912,0.9206875562667847,0.5937798023223877,False
A,71015,71015|71011|71012,TE,880201,79,1,1,0.21845382452011108,0.44308802485466003,0.9807541370391846,0.6438974142074585,False
A,71015,71015|71011|71012,TE,880201,79,2,2,0.3225269019603729,0.53741055727005,0.9923329949378967,0.6810286641120911,False
A,71015,71015|71011|71012,TE,880201,119,0,0,0.09658065438270569,0.18977892398834229,0.9758312702178955,0.633870005607605,False
A,71015,71015|71011|71012,TE,880201,119,1,1,0.22707527875900269,0.4423213005065918,0.9800295233726501,0.6470743417739868,False
A,71015,71015|71011|71012,TE,880201,119,2,2,0.3489471971988678,0.4757155478000641,0.9939011931419373,0.6818093061447144,False
A,71015,71015|71011|71012,TE,880202,0,0,0,0.18255358934402466,0.33868932723999023,0.8993493318557739,0.527233362197876,False
A,71015,71015|71011|71012,TE,880202,0,1,1,0.1884395033121109,0.3785523474216461,0.9144486784934998,0.5653339624404907,False
A,71015,71015|71011|71012,TE,880202,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,TE,880202,27,0,0,0.16423729062080383,0.34960436820983887,0.9269400835037231,0.5877286195755005,False
A,71015,71015|71011|71012,TE,880202,27,1,1,0.1830403059720993,0.369930624961853,0.9285193681716919,0.5993038415908813,False
A,71015,71015|71011|71012,TE,880202,27,2,2,0.3784113824367523,0.4393031597137451,0.9853141903877258,0.6723474264144897,False
A,71015,71015|71011|71012,TE,880202,43,0,0,0.18538399040699005,0.37214699387550354,0.894818902015686,0.5559477806091309,False
A,71015,71015|71011|71012,TE,880202,43,1,1,0.20892071723937988,0.42520633339881897,0.982212245464325,0.6469089984893799,False
A,71015,71015|71011|71012,TE,880202,43,2,2,0.30844414234161377,0.5158858299255371,0.993003785610199,0.6816227436065674,False
A,71015,71015|71011|71012,TE,880202,59,0,0,0.19075548648834229,0.3496822118759155,0.892889142036438,0.5633045434951782,False
A,71015,71015|71011|71012,TE,880202,59,1,1,0.20670181512832642,0.42482423782348633,0.9827865958213806,0.6481615304946899,False
A,71015,71015|71011|71012,TE,880202,59,2,2,0.3149507939815521,0.5252513885498047,0.9927018880844116,0.6813794374465942,False
A,71015,71015|71011|71012,TE,880202,79,0,0,0.20142297446727753,0.3541892468929291,0.8965029120445251,0.5778985619544983,False
A,71015,71015|71011|71012,TE,880202,79,1,1,0.20444971323013306,0.4237382411956787,0.9833959341049194,0.6494306325912476,False
A,71015,71015|71011|71012,TE,880202,79,2,2,0.3223096430301666,0.5352613925933838,0.992314338684082,0.6810803413391113,False
A,71015,71015|71011|71012,TE,880202,119,0,0,0.09658065438270569,0.18977892398834229,0.9758312702178955,0.633870005607605,False
A,71015,71015|71011|71012,TE,880202,119,1,1,0.22707527875900269,0.4423213005065918,0.9800295233726501,0.6470743417739868,False
A,71015,71015|71011|71012,TE,880202,119,2,2,0.3489471971988678,0.4757155478000641,0.9939011931419373,0.6818093061447144,False
A,71015,71015|71011|71012,TE,880203,0,0,0,0.1950509399175644,0.3614223301410675,0.8784562349319458,0.5150261521339417,False
A,71015,71015|71011|71012,TE,880203,0,1,1,0.20557034015655518,0.407062292098999,0.9029991030693054,0.5589522123336792,False
A,71015,71015|71011|71012,TE,880203,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,TE,880203,27,0,0,0.14341506361961365,0.31291696429252625,0.9552742838859558,0.620884120464325,False
A,71015,71015|71011|71012,TE,880203,27,1,1,0.21699698269367218,0.42658379673957825,0.9309133291244507,0.5998243093490601,False
A,71015,71015|71011|71012,TE,880203,27,2,2,0.36664196848869324,0.4486282765865326,0.983398973941803,0.6678816676139832,False
A,71015,71015|71011|71012,TE,880203,43,0,0,0.16036401689052582,0.32806336879730225,0.9454489946365356,0.609461784362793,False
A,71015,71015|71011|71012,TE,880203,43,1,1,0.2392626851797104,0.46548721194267273,0.9759519100189209,0.6346662640571594,False
A,71015,71015|71011|71012,TE,880203,43,2,2,0.30849626660346985,0.5178799629211426,0.9930176734924316,0.6815685629844666,False
A,71015,71015|71011|71012,TE,880203,59,0,0,0.1659369170665741,0.3239385187625885,0.9363753795623779,0.6024305820465088,False
A,71015,71015|71011|71012,TE,880203,59,1,1,0.23757387697696686,0.46571865677833557,0.9764928817749023,0.6355871558189392,False
A,71015,71015|71011|71012,TE,880203,59,2,2,0.3150538504123688,0.5272490382194519,0.9927177429199219,0.6813238859176636,False
A,71015,71015|71011|71012,TE,880203,79,0,0,0.17589396238327026,0.33769336342811584,0.9261799454689026,0.5966969728469849,False
A,71015,71015|71011|71012,TE,880203,79,1,1,0.23120230436325073,0.4608493745326996,0.9769551157951355,0.6361507177352905,False
A,71015,71015|71011|71012,TE,880203,79,2,2,0.3224866986274719,0.5372629165649414,0.9923350214958191,0.6810271143913269,False
A,71015,71015|71011|71012,TE,880203,119,0,0,0.09613753110170364,0.1889171153306961,0.9758312106132507,0.6338889598846436,False
A,71015,71015|71011|71012,TE,880203,119,1,1,0.22697488963603973,0.4421546459197998,0.9800332188606262,0.6470701694488525,False
A,71015,71015|71011|71012,TE,880203,119,2,2,0.3489905595779419,0.47556862235069275,0.9938978552818298,0.6818084716796875,False
A,71015,71015|71011|71012,TL,880300,0,0,0,0.19351215660572052,0.35719558596611023,0.9033079147338867,0.5283693075180054,False
A,71015,71015|71011|71012,TL,880300,0,1,1,0.19263605773448944,0.383087158203125,0.9101603031158447,0.5664283037185669,False
A,71015,71015|71011|71012,TL,880300,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,TL,880300,27,0,0,0.15803535282611847,0.32789671421051025,0.9573076963424683,0.6251610517501831,False
A,71015,71015|71011|71012,TL,880300,27,1,1,0.19671733677387238,0.39014971256256104,0.9198710918426514,0.6005516052246094,False
A,71015,71015|71011|71012,TL,880300,27,2,2,0.3817850649356842,0.4429815709590912,0.9874973297119141,0.6744387745857239,False
A,71015,71015|71011|71012,TL,880300,43,0,0,0.16648827493190765,0.32692161202430725,0.9540927410125732,0.6228523850440979,False
A,71015,71015|71011|71012,TL,880300,43,1,1,0.19687461853027344,0.39292800426483154,0.9203706383705139,0.6018494367599487,False
A,71015,71015|71011|71012,TL,880300,43,2,2,0.3662228584289551,0.4447290003299713,0.9870724678039551,0.6743727922439575,False
A,71015,71015|71011|71012,TL,880300,59,0,0,0.18890009820461273,0.3480306565761566,0.9408411383628845,0.6093889474868774,False
A,71015,71015|71011|71012,TL,880300,59,1,1,0.22791826725006104,0.45223143696784973,0.9808270335197449,0.6438366770744324,False
A,71015,71015|71011|71012,TL,880300,59,2,2,0.31553253531455994,0.5317214131355286,0.9927392601966858,0.6812150478363037,False
A,71015,71015|71011|71012,TL,880300,79,0,0,0.2052147388458252,0.36812612414360046,0.9317295551300049,0.6057608127593994,False
A,71015,71015|71011|71012,TL,880300,79,1,1,0.2216644436120987,0.4459809958934784,0.9815137982368469,0.645385205745697,False
A,71015,71015|71011|71012,TL,880300,79,2,2,0.32306841015815735,0.5416612029075623,0.9923641085624695,0.6809201836585999,False
A,71015,71015|71011|71012,TL,880300,119,0,0,0.12455885857343674,0.23731423914432526,0.9709082245826721,0.6232367753982544,False
A,71015,71015|71011|71012,TL,880300,119,1,1,0.23101413249969482,0.4526175260543823,0.9733418226242065,0.6325767040252686,False
A,71015,71015|71011|71012,TL,880300,119,2,2,0.3350731432437897,0.5569343566894531,0.9915146231651306,0.6801928281784058,False
A,71015,71015|71011|71012,TL,880301,0,0,0,0.1823158860206604,0.33498838543891907,0.8623456954956055,0.5265777111053467,False
A,71015,71015|71011|71012,TL,880301,0,1,1,0.20816077291965485,0.41564321517944336,0.9033486247062683,0.5458462238311768,False
A,71015,71015|71011|71012,TL,880301,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,TL,880301,27,0,0,0.14658336341381073,0.35422149300575256,0.9048752188682556,0.552281379699707,False
A,71015,71015|71011|71012,TL,880301,27,1,1,0.20570416748523712,0.4152064323425293,0.9173906445503235,0.5845389366149902,False
A,71015,71015|71011|71012,TL,880301,27,2,2,0.34065404534339905,0.44540730118751526,0.9731819033622742,0.6555383205413818,False
A,71015,71015|71011|71012,TL,880301,43,0,0,0.1478375941514969,0.33414778113365173,0.9031890630722046,0.5543720722198486,False
A,71015,71015|71011|71012,TL,880301,43,1,1,0.2070690244436264,0.41911664605140686,0.9169826507568359,0.5845615863800049,False
A,71015,71015|71011|71012,TL,880301,43,2,2,0.3059285581111908,0.44460567831993103,0.9690371155738831,0.6531078815460205,False
A,71015,71015|71011|71012,TL,880301,59,0,0,0.14994624257087708,0.3071579933166504,0.9059275388717651,0.5641373991966248,False
A,71015,71015|71011|71012,TL,880301,59,1,1,0.20944686233997345,0.4263511598110199,0.9134323596954346,0.5823190212249756,False
A,71015,71015|71011|71012,TL,880301,59,2,2,0.26747384667396545,0.44395461678504944,0.963560163974762,0.650017499923706,False
A,71015,71015|71011|71012,TL,880301,79,0,0,0.16149906814098358,0.3101775348186493,0.8932370543479919,0.5646359920501709,False
A,71015,71015|71011|71012,TL,880301,79,1,1,0.22039897739887238,0.45018813014030457,0.977735161781311,0.6361751556396484,False
A,71015,71015|71011|71012,TL,880301,79,2,2,0.32314953207969666,0.5428813099861145,0.9923851490020752,0.6808509826660156,False
A,71015,71015|71011|71012,TL,880301,119,0,0,0.12446997314691544,0.2372572422027588,0.9708264470100403,0.6231555938720703,False
A,71015,71015|71011|71012,TL,880301,119,1,1,0.2324514389038086,0.4534688889980316,0.973098874092102,0.6318004727363586,False
A,71015,71015|71011|71012,TL,880301,119,2,2,0.33534538745880127,0.5582842826843262,0.9915606379508972,0.68015456199646,False
A,71015,71015|71011|71012,TL,880302,0,0,0,0.18047060072422028,0.3310822546482086,0.8790444135665894,0.5181720852851868,False
A,71015,71015|71011|71012,TL,880302,0,1,1,0.19905520975589752,0.3988422453403473,0.9086270928382874,0.5560680031776428,False
A,71015,71015|71011|71012,TL,880302,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,TL,880302,27,0,0,0.15418659150600433,0.34158003330230713,0.907903254032135,0.5620882511138916,False
A,71015,71015|71011|71012,TL,880302,27,1,1,0.19331033527851105,0.3929344713687897,0.9227454662322998,0.5888006687164307,False
A,71015,71015|71011|71012,TL,880302,27,2,2,0.3603332042694092,0.44106343388557434,0.9805616736412048,0.6653240919113159,False
A,71015,71015|71011|71012,TL,880302,43,0,0,0.1576627641916275,0.3274417817592621,0.9044812917709351,0.562118411064148,False
A,71015,71015|71011|71012,TL,880302,43,1,1,0.19290614128112793,0.3936723470687866,0.9233375787734985,0.5903275012969971,False
A,71015,71015|71011|71012,TL,880302,43,2,2,0.33344581723213196,0.4419945180416107,0.9783453345298767,0.6636828184127808,False
A,71015,71015|71011|71012,TL,880302,59,0,0,0.17265021800994873,0.3299884498119354,0.885105311870575,0.5493531227111816,False
A,71015,71015|71011|71012,TL,880302,59,1,1,0.2133396416902542,0.43668511509895325,0.9798723459243774,0.6412950754165649,False
A,71015,71015|71011|71012,TL,880302,59,2,2,0.3154362142086029,0.531390368938446,0.9927416443824768,0.6812101006507874,False
A,71015,71015|71011|71012,TL,880302,79,0,0,0.17518983781337738,0.3189716637134552,0.8932150602340698,0.5680418014526367,False
A,71015,71015|71011|71012,TL,880302,79,1,1,0.21012915670871735,0.434469610452652,0.9807145595550537,0.6429916620254517,False
A,71015,71015|71011|71012,TL,880302,79,2,2,0.3229875862598419,0.5413678884506226,0.9923674464225769,0.6809163689613342,False
A,71015,71015|71011|71012,TL,880302,119,0,0,0.12349780648946762,0.23536859452724457,0.9709058403968811,0.6232702732086182,False
A,71015,71015|71011|71012,TL,880302,119,1,1,0.23086686432361603,0.4522968828678131,0.9733669757843018,0.6326225996017456,False
A,71015,71015|71011|71012,TL,880302,119,2,2,0.33502402901649475,0.5567074418067932,0.9915207624435425,0.6801930665969849,False
A,71015,71015|71011|71012,TL,880303,0,0,0,0.19292382895946503,0.36183539032936096,0.8789410591125488,0.5236200094223022,False
A,71015,71015|71011|71012,TL,880303,0,1,1,0.20108036696910858,0.4012962877750397,0.9067814350128174,0.5586626529693604,False
A,71015,71015|71011|71012,TL,880303,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,TL,880303,27,0,0,0.14244909584522247,0.32191357016563416,0.9562479257583618,0.6198244690895081,False
A,71015,71015|71011|71012,TL,880303,27,1,1,0.20866738259792328,0.4130745828151703,0.9329686164855957,0.6029831767082214,False
A,71015,71015|71011|71012,TL,880303,27,2,2,0.37127065658569336,0.4492717683315277,0.9830014705657959,0.666922926902771,False
A,71015,71015|71011|71012,TL,880303,43,0,0,0.14693798124790192,0.31775936484336853,0.9517176747322083,0.6156055927276611,False
A,71015,71015|71011|71012,TL,880303,43,1,1,0.20943792164325714,0.41604840755462646,0.9317843317985535,0.6034513711929321,False
A,71015,71015|71011|71012,TL,880303,43,2,2,0.34634873270988464,0.45074811577796936,0.9812062382698059,0.6661757230758667,False
A,71015,71015|71011|71012,TL,880303,59,0,0,0.15854157507419586,0.32593992352485657,0.9465054869651794,0.611634373664856,False
A,71015,71015|71011|71012,TL,880303,59,1,1,0.21323208510875702,0.4253115653991699,0.9190064668655396,0.5965476632118225,False
A,71015,71015|71011|71012,TL,880303,59,2,2,0.3027275502681732,0.4524562358856201,0.9768922924995422,0.6631767749786377,False
A,71015,71015|71011|71012,TL,880303,79,0,0,0.18203043937683105,0.35174402594566345,0.9306396245956421,0.5985597372055054,False
A,71015,71015|71011|71012,TL,880303,79,1,1,0.23712055385112762,0.46763119101524353,0.9772030115127563,0.6364009380340576,False
A,71015,71015|71011|71012,TL,880303,79,2,2,0.3232305943965912,0.5431742072105408,0.9923827052116394,0.6808554530143738,False
A,71015,71015|71011|71012,TL,880303,119,0,0,0.12552498281002045,0.2391992062330246,0.9708282351493835,0.6231212019920349,False
A,71015,71015|71011|71012,TL,880303,119,1,1,0.2325974702835083,0.4537879526615143,0.973074197769165,0.631756067276001,False
A,71015,71015|71011|71012,TL,880303,119,2,2,0.33539411425590515,0.5585106015205383,0.9915550947189331,0.6801551580429077,False
A,71015,71015|71011|71012,DS,880400,0,0,0,0.19390606880187988,0.36287787556648254,0.8704605102539062,0.5279645919799805,False
A,71015,71015|71011|71012,DS,880400,0,1,1,0.20744411647319794,0.41250789165496826,0.902933657169342,0.5535989999771118,False
A,71015,71015|71011|71012,DS,880400,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,DS,880400,27,0,0,0.13742943108081818,0.3186061382293701,0.9550791382789612,0.6177595853805542,False
A,71015,71015|71011|71012,DS,880400,27,1,1,0.2188890427350998,0.4308580160140991,0.935705304145813,0.6006391048431396,False
A,71015,71015|71011|71012,DS,880400,27,2,2,0.361404687166214,0.4507669508457184,0.9794453382492065,0.6629072427749634,False
A,71015,71015|71011|71012,DS,880400,43,0,0,0.14268316328525543,0.31489458680152893,0.9501076936721802,0.6132575273513794,False
A,71015,71015|71011|71012,DS,880400,43,1,1,0.22036446630954742,0.4347516596317291,0.9330182075500488,0.5999783277511597,False
A,71015,71015|71011|71012,DS,880400,43,2,2,0.33130213618278503,0.4514255225658417,0.9771196246147156,0.6617159843444824,False
A,71015,71015|71011|71012,DS,880400,59,0,0,0.161057248711586,0.3279796540737152,0.9364697337150574,0.5998106002807617,False
A,71015,71015|71011|71012,DS,880400,59,1,1,0.24562597274780273,0.4757852256298065,0.974854052066803,0.6322136521339417,False
A,71015,71015|71011|71012,DS,880400,59,2,2,0.31513527035713196,0.5290181040763855,0.99273282289505,0.6812632083892822,False
A,71015,71015|71011|71012,DS,880400,79,0,0,0.17457382380962372,0.3437027037143707,0.9263381958007812,0.5950897336006165,False
A,71015,71015|71011|71012,DS,880400,79,1,1,0.23836125433444977,0.4700373709201813,0.9753916263580322,0.6327966451644897,False
A,71015,71015|71011|71012,DS,880400,79,2,2,0.3226453363895416,0.539053201675415,0.992355227470398,0.68096923828125,False
A,71015,71015|71011|71012,DS,880400,119,0,0,0.09525352716445923,0.18719804286956787,0.9758309721946716,0.6339265704154968,False
A,71015,71015|71011|71012,DS,880400,119,1,1,0.22677302360534668,0.44181957840919495,0.9800409078598022,0.6470619440078735,False
A,71015,71015|71011|71012,DS,880400,119,2,2,0.34907665848731995,0.47527560591697693,0.9938915967941284,0.6818068623542786,False
A,71015,71015|71011|71012,DS,880401,0,0,0,0.18963849544525146,0.3559930622577667,0.8800761103630066,0.5241622924804688,False
A,71015,71015|71011|71012,DS,880401,0,1,1,0.19892330467700958,0.3981268107891083,0.908409059047699,0.5585429668426514,False
A,71015,71015|71011|71012,DS,880401,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,DS,880401,27,0,0,0.14529432356357574,0.3286057412624359,0.9501967430114746,0.6105736494064331,False
A,71015,71015|71011|71012,DS,880401,27,1,1,0.20249128341674805,0.40388023853302,0.9261606931686401,0.601593017578125,False
A,71015,71015|71011|71012,DS,880401,27,2,2,0.3714756965637207,0.4481630325317383,0.9831031560897827,0.667052149772644,False
A,71015,71015|71011|71012,DS,880401,43,0,0,0.14868706464767456,0.32082653045654297,0.9446739554405212,0.6053640842437744,False
A,71015,71015|71011|71012,DS,880401,43,1,1,0.2032887488603592,0.40686145424842834,0.9243561029434204,0.601798951625824,False
A,71015,71015|71011|71012,DS,880401,43,2,2,0.3468490540981293,0.44962021708488464,0.9814366102218628,0.6662393808364868,False
A,71015,71015|71011|71012,DS,880401,59,0,0,0.16682982444763184,0.3313658535480499,0.928856611251831,0.5895814895629883,False
A,71015,71015|71011|71012,DS,880401,59,1,1,0.23276127874851227,0.46027445793151855,0.9780375957489014,0.6382583379745483,False
A,71015,71015|71011|71012,DS,880401,59,2,2,0.31518328189849854,0.5291850566864014,0.9927316308021545,0.6812655925750732,False
A,71015,71015|71011|71012,DS,880401,79,0,0,0.18271565437316895,0.34901419281959534,0.9206587076187134,0.5892131924629211,False
A,71015,71015|71011|71012,DS,880401,79,1,1,0.22683756053447723,0.45516738295555115,0.9786381721496582,0.6392382979393005,False
A,71015,71015|71011|71012,DS,880401,79,2,2,0.32268568873405457,0.5392006635665894,0.9923535585403442,0.6809710264205933,False
A,71015,71015|71011|71012,DS,880401,119,0,0,0.09569504857063293,0.18805663287639618,0.9758312106132507,0.6339079141616821,False
A,71015,71015|71011|71012,DS,880401,119,1,1,0.22687411308288574,0.44198736548423767,0.9800370931625366,0.6470661163330078,False
A,71015,71015|71011|71012,DS,880401,119,2,2,0.34903374314308167,0.4754219055175781,0.9938947558403015,0.6818076968193054,False
A,71015,71015|71011|71012,DS,880402,0,0,0,0.19666147232055664,0.36323463916778564,0.8886523246765137,0.516226053237915,False
A,71015,71015|71011|71012,DS,880402,0,1,1,0.20208840072155,0.39975300431251526,0.9041253328323364,0.5623425245285034,False
A,71015,71015|71011|71012,DS,880402,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,DS,880402,27,0,0,0.1473221778869629,0.3122999370098114,0.9579488039016724,0.6258846521377563,False
A,71015,71015|71011|71012,DS,880402,27,1,1,0.21283607184886932,0.4183114469051361,0.926459789276123,0.5993954539299011,False
A,71015,71015|71011|71012,DS,880402,27,2,2,0.3742325007915497,0.4468897581100464,0.9858938455581665,0.6712613105773926,False
A,71015,71015|71011|71012,DS,880402,43,0,0,0.15367178618907928,0.3127335011959076,0.9544984102249146,0.6228803396224976,False
A,71015,71015|71011|71012,DS,880402,43,1,1,0.2122732400894165,0.4199221134185791,0.9279861450195312,0.601620078086853,False
A,71015,71015|71011|71012,DS,880402,43,2,2,0.3533666133880615,0.448258638381958,0.9849281907081604,0.6710177659988403,False
A,71015,71015|71011|71012,DS,880402,59,0,0,0.1711794137954712,0.3270392119884491,0.9420558214187622,0.6100099086761475,False
A,71015,71015|71011|71012,DS,880402,59,1,1,0.23600661754608154,0.46313929557800293,0.9777323007583618,0.6379256248474121,False
A,71015,71015|71011|71012,DS,880402,59,2,2,0.31532737612724304,0.5296843647956848,0.9927277565002441,0.6812726259231567,False
A,71015,71015|71011|71012,DS,880402,79,0,0,0.18259261548519135,0.342611700296402,0.9318140745162964,0.6031172275543213,False
A,71015,71015|71011|71012,DS,880402,79,1,1,0.22952981293201447,0.45767101645469666,0.9783003926277161,0.6389510035514832,False
A,71015,71015|71011|71012,DS,880402,79,2,2,0.3228066861629486,0.5396425724029541,0.9923485517501831,0.680976390838623,False
A,71015,71015|71011|71012,DS,880402,119,0,0,0.09702467918395996,0.19064246118068695,0.9758310914039612,0.6338508129119873,False
A,71015,71015|71011|71012,DS,880402,119,1,1,0.22717535495758057,0.44248726963996887,0.9800258278846741,0.6470784544944763,False
A,71015,71015|71011|71012,DS,880402,119,2,2,0.348903626203537,0.4758627712726593,0.993904173374176,0.6818098425865173,False
A,71015,71015|71011|71012,DS,880403,0,0,0,0.19332705438137054,0.356358140707016,0.9006836414337158,0.5255831480026245,False
A,71015,71015|71011|71012,DS,880403,0,1,1,0.19485871493816376,0.3871150016784668,0.908616304397583,0.5652108192443848,False
A,71015,71015|71011|71012,DS,880403,0,2,2,0.34908273816108704,0.4850926399230957,0.9936506152153015,0.6799700260162354,False
A,71015,71015|71011|71012,DS,880403,27,0,0,0.15562887489795685,0.322216659784317,0.9560952186584473,0.6232815980911255,False
A,71015,71015|71011|71012,DS,880403,27,1,1,0.1996900886297226,0.3962973654270172,0.9182654023170471,0.5993478894233704,False
A,71015,71015|71011|71012,DS,880403,27,2,2,0.3795877993106842,0.4433957040309906,0.9871686100959778,0.673782467842102,False
A,71015,71015|71011|71012,DS,880403,43,0,0,0.1631641834974289,0.3208937346935272,0.9524546265602112,0.6204164028167725,False
A,71015,71015|71011|71012,DS,880403,43,1,1,0.19963984191417694,0.39883819222450256,0.9187319278717041,0.600645899772644,False
A,71015,71015|71011|71012,DS,880403,43,2,2,0.3626689016819,0.4450260102748871,0.986632227897644,0.6736454963684082,False
A,71015,71015|71011|71012,DS,880403,59,0,0,0.18388761579990387,0.33843573927879333,0.9373219013214111,0.6052368879318237,False
A,71015,71015|71011|71012,DS,880403,59,1,1,0.22589938342571259,0.44978681206703186,0.9804686307907104,0.643251895904541,False
A,71015,71015|71011|71012,DS,880403,59,2,2,0.31532737612724304,0.5296843647956848,0.9927277565002441,0.6812726259231567,False
A,71015,71015|71011|71012,DS,880403,79,0,0,0.19746321439743042,0.35599279403686523,0.9279261827468872,0.6017153263092041,False
A,71015,71015|71011|71012,DS,880403,79,1,1,0.22027480602264404,0.4446289539337158,0.9811145067214966,0.6446651220321655,False
A,71015,71015|71011|71012,DS,880403,79,2,2,0.3228066861629486,0.5396425724029541,0.9923485517501831,0.680976390838623,False
A,71015,71015|71011|71012,DS,880403,119,0,0,0.09702467918395996,0.19064246118068695,0.9758310914039612,0.6338508129119873,False
A,71015,71015|71011|71012,DS,880403,119,1,1,0.22717535495758057,0.44248726963996887,0.9800258278846741,0.6470784544944763,False
A,71015,71015|71011|71012,DS,880403,119,2,2,0.348903626203537,0.4758627712726593,0.993904173374176,0.6818098425865173,False
